"id","ostracism_condition","self_other_condition","focus_condition","focus_value","outcome","cause_self","cause_other","stability_value","locus_value","stability","locus"
77,"included","self","group_yellow_own",2,"9","They worked very hard on this project so probably deserved the praise.",NA,3,4,"stability_self10","locus_self10"
77,"included","self","group_green_other",NA,"10","Depends on the relationship.",NA,3,3.5,"stability_self5","locus_self5"
77,"included","self","group_green_other",NA,"10","Depends on the relationship.",NA,3,4,"stability_self10","locus_self10"
77,"included","self","group_yellow_own",2,"10","Depends on the relationship.",NA,NA,NA,NA,NA
78,"included","other","group_green_other",2,"1",NA,"isolation",NA,NA,NA,NA
78,"included","other","group_yellow_own",NA,"1",NA,"isolation",4,4,"stability_other1","locus_other1"
78,"included","other","group_yellow_own",NA,"1",NA,"isolation",2,1,"stability_other6","locus_other6"
78,"included","other","group_green_other",2,"2",NA,"lack of commitment ",4,4,"stability_other1","locus_other1"
78,"included","other","group_green_other",2,"2",NA,"lack of commitment ",2,1,"stability_other6","locus_other6"
78,"included","other","group_yellow_own",NA,"2",NA,"lack of commitment ",NA,NA,NA,NA
78,"included","other","group_green_other",2,"3",NA,"poor communication skills",NA,NA,NA,NA
78,"included","other","group_yellow_own",NA,"3",NA,"poor communication skills",1,1,"stability_other7","locus_other7"
78,"included","other","group_yellow_own",NA,"3",NA,"poor communication skills",4,2.5,"stability_other2","locus_other2"
78,"included","other","group_green_other",2,"4",NA,"character conflict",1,1,"stability_other7","locus_other7"
78,"included","other","group_green_other",2,"4",NA,"character conflict",4,2.5,"stability_other2","locus_other2"
78,"included","other","group_yellow_own",NA,"4",NA,"character conflict",NA,NA,NA,NA
78,"included","other","group_green_other",2,"5",NA,"lack of confidence",NA,NA,NA,NA
78,"included","other","group_yellow_own",NA,"5",NA,"lack of confidence",2.5,1,"stability_other8","locus_other8"
78,"included","other","group_yellow_own",NA,"5",NA,"lack of confidence",5,3.5,"stability_other3","locus_other3"
78,"included","other","group_green_other",2,"6",NA,"confidence in qualification",2.5,1,"stability_other8","locus_other8"
78,"included","other","group_green_other",2,"6",NA,"confidence in qualification",5,3.5,"stability_other3","locus_other3"
78,"included","other","group_yellow_own",NA,"6",NA,"confidence in qualification",NA,NA,NA,NA
78,"included","other","group_green_other",2,"7",NA,"confidence",NA,NA,NA,NA
78,"included","other","group_yellow_own",NA,"7",NA,"confidence",3,1,"stability_other9","locus_other9"
78,"included","other","group_yellow_own",NA,"7",NA,"confidence",4,3.5,"stability_other4","locus_other4"
78,"included","other","group_green_other",2,"8",NA,"individual value to co.",3,1,"stability_other9","locus_other9"
78,"included","other","group_green_other",2,"8",NA,"individual value to co.",4,3.5,"stability_other4","locus_other4"
78,"included","other","group_yellow_own",NA,"8",NA,"individual value to co.",NA,NA,NA,NA
78,"included","other","group_green_other",2,"9",NA,"positive outlook",NA,NA,NA,NA
78,"included","other","group_yellow_own",NA,"9",NA,"positive outlook",4,2.5,"stability_other5","locus_other5"
78,"included","other","group_yellow_own",NA,"9",NA,"positive outlook",3,1,"stability_other10","locus_other10"
78,"included","other","group_green_other",2,"10",NA,"admiration of skills",4,2.5,"stability_other5","locus_other5"
78,"included","other","group_green_other",2,"10",NA,"admiration of skills",3,1,"stability_other10","locus_other10"
78,"included","other","group_yellow_own",NA,"10",NA,"admiration of skills",NA,NA,NA,NA
79,"included","self","group_green_other",NA,"1","didn't feel that they passed them the ball enough",NA,NA,NA,NA,NA
79,"included","self","group_yellow_own",2,"1","didn't feel that they passed them the ball enough",NA,4,3,"stability_self1","locus_self1"
79,"included","self","group_yellow_own",2,"1","didn't feel that they passed them the ball enough",NA,1,1,"stability_self6","locus_self6"
79,"included","self","group_green_other",NA,"2","they didn't try hard enough",NA,4,3,"stability_self1","locus_self1"
79,"included","self","group_green_other",NA,"2","they didn't try hard enough",NA,1,1,"stability_self6","locus_self6"
79,"included","self","group_yellow_own",2,"2","they didn't try hard enough",NA,NA,NA,NA,NA
79,"included","self","group_green_other",NA,"3","the issue was contentious but likely true and honest",NA,NA,NA,NA,NA
79,"included","self","group_yellow_own",2,"3","the issue was contentious but likely true and honest",NA,3,2,"stability_self7","locus_self7"
79,"included","self","group_yellow_own",2,"3","the issue was contentious but likely true and honest",NA,4,2.5,"stability_self2","locus_self2"
79,"included","self","group_green_other",NA,"4","different personalities",NA,3,2,"stability_self7","locus_self7"
79,"included","self","group_green_other",NA,"4","different personalities",NA,4,2.5,"stability_self2","locus_self2"
79,"included","self","group_yellow_own",2,"4","different personalities",NA,NA,NA,NA,NA
79,"included","self","group_green_other",NA,"5","they don't like the  friend  because of something they said or did",NA,NA,NA,NA,NA
79,"included","self","group_yellow_own",2,"5","they don't like the  friend  because of something they said or did",NA,2,1.5,"stability_self8","locus_self8"
79,"included","self","group_yellow_own",2,"5","they don't like the  friend  because of something they said or did",NA,3,5,"stability_self3","locus_self3"
79,"included","self","group_green_other",NA,"6","they tried hard to get something they were passionate about",NA,2,1.5,"stability_self8","locus_self8"
79,"included","self","group_green_other",NA,"6","they tried hard to get something they were passionate about",NA,3,5,"stability_self3","locus_self3"
79,"included","self","group_yellow_own",2,"6","they tried hard to get something they were passionate about",NA,NA,NA,NA,NA
79,"included","self","group_green_other",NA,"7","they take pride in how they look so they put the physical work in",NA,NA,NA,NA,NA
79,"included","self","group_yellow_own",2,"7","they take pride in how they look so they put the physical work in",NA,1,1,"stability_self9","locus_self9"
79,"included","self","group_yellow_own",2,"7","they take pride in how they look so they put the physical work in",NA,4.5,4,"stability_self4","locus_self4"
79,"included","self","group_green_other",NA,"8","worked harder",NA,1,1,"stability_self9","locus_self9"
79,"included","self","group_green_other",NA,"8","worked harder",NA,4.5,4,"stability_self4","locus_self4"
79,"included","self","group_yellow_own",2,"8","worked harder",NA,NA,NA,NA,NA
79,"included","self","group_green_other",NA,"9","they were passionate about the project so they put a lot of work in",NA,NA,NA,NA,NA
79,"included","self","group_yellow_own",2,"9","they were passionate about the project so they put a lot of work in",NA,4,3.5,"stability_self5","locus_self5"
79,"included","self","group_yellow_own",2,"9","they were passionate about the project so they put a lot of work in",NA,3,2.5,"stability_self10","locus_self10"
79,"included","self","group_green_other",NA,"10","they've been able to provide more things to make their partner happy",NA,4,3.5,"stability_self5","locus_self5"
79,"included","self","group_green_other",NA,"10","they've been able to provide more things to make their partner happy",NA,3,2.5,"stability_self10","locus_self10"
79,"included","self","group_yellow_own",2,"10","they've been able to provide more things to make their partner happy",NA,NA,NA,NA,NA
80,"included","self","group_green_other",NA,"1","The friend has been told something bad about them.",NA,NA,NA,NA,NA
80,"included","self","group_yellow_own",2,"1","The friend has been told something bad about them.",NA,3,4,"stability_self1","locus_self1"
80,"included","self","group_yellow_own",2,"1","The friend has been told something bad about them.",NA,4,1.5,"stability_self6","locus_self6"
80,"included","self","group_green_other",NA,"2","They underestimated their workload.",NA,3,4,"stability_self1","locus_self1"
80,"included","self","group_green_other",NA,"2","They underestimated their workload.",NA,4,1.5,"stability_self6","locus_self6"
80,"included","self","group_yellow_own",2,"2","They underestimated their workload.",NA,NA,NA,NA,NA
80,"included","self","group_green_other",NA,"3","They didn't communicate their point effectively.",NA,NA,NA,NA,NA
80,"included","self","group_yellow_own",2,"3","They didn't communicate their point effectively.",NA,1,2,"stability_self7","locus_self7"
80,"included","self","group_yellow_own",2,"3","They didn't communicate their point effectively.",NA,4,2,"stability_self2","locus_self2"
80,"included","self","group_green_other",NA,"4","There was a misunderstanding between them.",NA,1,2,"stability_self7","locus_self7"
80,"included","self","group_green_other",NA,"4","There was a misunderstanding between them.",NA,4,2,"stability_self2","locus_self2"
80,"included","self","group_yellow_own",2,"4","There was a misunderstanding between them.",NA,NA,NA,NA,NA
80,"included","self","group_green_other",NA,"5","They do not think the person asking for help deserves it.",NA,NA,NA,NA,NA
80,"included","self","group_yellow_own",2,"5","They do not think the person asking for help deserves it.",NA,3.5,2,"stability_self8","locus_self8"
80,"included","self","group_yellow_own",2,"5","They do not think the person asking for help deserves it.",NA,5,2.5,"stability_self3","locus_self3"
80,"included","self","group_green_other",NA,"6","They are intelligent and qualified for the position.",NA,3.5,2,"stability_self8","locus_self8"
80,"included","self","group_green_other",NA,"6","They are intelligent and qualified for the position.",NA,5,2.5,"stability_self3","locus_self3"
80,"included","self","group_yellow_own",2,"6","They are intelligent and qualified for the position.",NA,NA,NA,NA,NA
80,"included","self","group_green_other",NA,"7","Their artistic way of dressing.",NA,NA,NA,NA,NA
80,"included","self","group_yellow_own",2,"7","Their artistic way of dressing.",NA,4,2,"stability_self9","locus_self9"
80,"included","self","group_yellow_own",2,"7","Their artistic way of dressing.",NA,5,3,"stability_self4","locus_self4"
80,"included","self","group_green_other",NA,"8","They have been working very hard recently.",NA,4,2,"stability_self9","locus_self9"
80,"included","self","group_green_other",NA,"8","They have been working very hard recently.",NA,5,3,"stability_self4","locus_self4"
80,"included","self","group_yellow_own",2,"8","They have been working very hard recently.",NA,NA,NA,NA,NA
80,"included","self","group_green_other",NA,"9","They put in a large amount of effort.",NA,NA,NA,NA,NA
80,"included","self","group_yellow_own",2,"9","They put in a large amount of effort.",NA,3,4,"stability_self5","locus_self5"
80,"included","self","group_yellow_own",2,"9","They put in a large amount of effort.",NA,2,2,"stability_self10","locus_self10"
80,"included","self","group_green_other",NA,"10","They have done something kind for their partner.",NA,3,4,"stability_self5","locus_self5"
80,"included","self","group_green_other",NA,"10","They have done something kind for their partner.",NA,2,2,"stability_self10","locus_self10"
80,"included","self","group_yellow_own",2,"10","They have done something kind for their partner.",NA,NA,NA,NA,NA
81,"excluded","other","group_green_other",6,"1",NA,"arrogance",NA,NA,NA,NA
81,"excluded","other","group_yellow_own",NA,"1",NA,"arrogance",3,2.5,"stability_other1","locus_other1"
81,"excluded","other","group_yellow_own",NA,"1",NA,"arrogance",2.5,1.5,"stability_other6","locus_other6"
81,"excluded","other","group_green_other",6,"2",NA,"laziness",3,2.5,"stability_other1","locus_other1"
81,"excluded","other","group_green_other",6,"2",NA,"laziness",2.5,1.5,"stability_other6","locus_other6"
81,"excluded","other","group_yellow_own",NA,"2",NA,"laziness",NA,NA,NA,NA
81,"excluded","other","group_green_other",6,"3",NA,"arrogance",NA,NA,NA,NA
81,"excluded","other","group_yellow_own",NA,"3",NA,"arrogance",2,2.5,"stability_other7","locus_other7"
81,"excluded","other","group_yellow_own",NA,"3",NA,"arrogance",4,2.5,"stability_other2","locus_other2"
81,"excluded","other","group_green_other",6,"4",NA,"arrogance",2,2.5,"stability_other7","locus_other7"
81,"excluded","other","group_green_other",6,"4",NA,"arrogance",4,2.5,"stability_other2","locus_other2"
81,"excluded","other","group_yellow_own",NA,"4",NA,"arrogance",NA,NA,NA,NA
81,"excluded","other","group_green_other",6,"5",NA,"Prejudiced",NA,NA,NA,NA
81,"excluded","other","group_yellow_own",NA,"5",NA,"Prejudiced",2.5,2.5,"stability_other8","locus_other8"
81,"excluded","other","group_yellow_own",NA,"5",NA,"Prejudiced",3.5,3,"stability_other3","locus_other3"
81,"excluded","other","group_green_other",6,"6",NA,"persistence",2.5,2.5,"stability_other8","locus_other8"
